x,y
6.53624178114033,1.449518118480216
-3.7677544137324714,-1.1565481781295859
-3.4897063629773317,-1.1904863963317818
-6.342238085652465,0.44292271248245113
-5.132801981670276,-0.3269952831995602
-6.06865971526505,0.34358271860722184
-6.8000656776044615,0.19258911736933085
6.944862834644457,1.5851298906642568
5.608846006911822,1.2234419596407267
-9.239262414860201,-1.8519444887782532
0.01714094770733965,0.9155568699317432
2.8193972555677522,-0.6747249833403448
-8.541830034047004,-1.6214965174967109
4.802327511575433,0.5186251383573239
-1.1727387628284536,0.18686400727835878
-9.392142537706544,-1.8230454642708622
-4.427772234591874,-0.7213922303262575
-4.850834187675909,-0.5402151449982444
3.6728159322641467,-0.46686591068223804
-3.3661960133752906,-1.2874683546938492
3.4796057671441556,-0.5622218999813265
2.1048265795895365,-0.41351279810293345
-7.2741680490230305,0.005012310973315767
2.554041345349054,-0.6430229667913921
2.7989930796609954,-0.6308225622041503
-5.36537247890945,0.19190572117330945
-2.1695948808208225,-0.7299927899088577
-5.9426339417914775,0.4252666713677936
-0.06083671565315285,0.9519300295478503
-7.813392656203106,-0.5525381371307272
1.2799459027717024,0.469144666921314
2.7838729208268234,-0.6762696094608713
-6.190660340009888,0.4139716413480293
-4.018137228058074,-0.9934257893651891
2.7589685503207093,-0.8685419098161897
-7.048284017463768,-0.0619361527403087
5.757156060176907,1.3653039923006902
3.691901740683946,-0.3575944253796886
0.9708548984234273,0.6893857016118424
-9.043104128986082,-1.7761425060488494
0.9618179235758966,0.613899792699285
-6.971145094761299,0.05915555513872971
-7.034583319824737,0.1622934132397999
-5.180702840841476,-0.09052276521241445
7.736154209539457,0.6405002042813258
-6.6740394207275155,0.4043025287119578
4.0792665399083425,-0.23343088794310546
-7.657246578136954,-0.4341596537254846
-6.651648171337601,0.3022363497382406
-5.404709768496372,0.27634882677163414
7.315305645744125,1.2337344055384698
3.0387642182202512,-0.563799853334273
2.3236812700568947,-0.4751687285981497
6.6416868739318,1.5838209621649046
1.0598182848728666,0.6772002383429649
-1.2057463384289857,0.3060529275721796
-2.0115923423499886,-0.5807882664661312
5.167783737962639,1.075803494323076
-9.487670091569843,-1.9250066819125955
-1.347799125034685,0.010834551511203883
-6.660993117271097,0.3398144214704188
0.08365118142728534,0.8956058081373829
-2.6098965720749767,-1.1441619041988
-5.184593142630193,-0.018252491493964212
0.04922944460323819,0.9450349942343897
-7.160036997287609,-0.018016071514224772
9.85626359543513,-0.05707562407953891
7.675668592669112,0.9958781403091241
-2.034550400934423,-0.8356615835944725
1.792385009748969,-0.09699634390483608
-6.586051318475478,0.35131336457838086
6.78503434420314,1.4604361098965482
-5.328360617750636,0.09963110984433905
-6.253023009183369,0.47151600726217735
8.513107276222222,0.17298000002816893
-7.868611974552158,-0.8733126297128083
5.005238268634425,0.757159727720294
5.17389603459595,0.9229218482045616
-3.3522198992929075,-1.2438865850270855
0.5736656925742771,0.9465500142504936
-2.4853196168815517,-1.114162693242088
3.781616069178204,-0.45286098984761985
-2.8990457572594934,-1.3735602580794954
-0.6068230252408409,0.726972561992891
5.546863795132989,1.3739490069944769
-1.4752846890905165,-0.1051254072132095
8.88526619346267,0.09652469172822775
-8.740309659920682,-1.3404212478433202
-5.695964503011286,0.08585852976964006
3.939369197525636,-0.31920186968434594
2.5883508703047386,-0.73513139859761
5.676504905410262,1.3363980641285969
-3.8106140720238617,-1.2709944598842053
-7.045930516357092,0.07810271447551562
-4.022146837483742,-1.1196399526209786
9.52401298315873,-0.14888406427122358
5.887083796593117,1.433991106398222
-1.0418018962877582,0.3628866466267794
-1.1566736610588038,0.26227699170389485
1.7734240315662042,0.03321362319905691
0.22444350179767802,1.114639225441837
-9.707284379765182,-1.8514519677680412
3.127238334381852,-0.7714115563535491
4.9537412443314395,0.6846058644539438
-1.2650885800951013,0.06095510522614879
8.354842942716488,0.3793015369059769
8.175139156734453,0.3877588893760183
4.540303604924091,0.23838747759521575
9.47723737090875,-0.07834619860169553
6.195842017064567,1.6331555468070242
3.525445235110169,-0.6214525642908643
4.960739971038846,0.6290017726133608
8.752648191584427,-0.14781587502977606
4.129052382476274,-0.069428361982054
0.6544035059822981,1.1313069923443617
9.38590700072383,-0.19419066123525405
4.4372175879283695,0.19518873399713238
7.9174254310584615,0.6443971740225933
9.416144856234656,-0.2213245501870661
-4.900920753205988,-0.2586603570367693
3.3713711788277134,-0.5884335326351234
-3.2789353045053105,-1.479769582053688
9.529156164645208,-0.23168082373444512
-0.27328941451440514,0.8346962452831037
-3.154349906008731,-1.2295906857833183
-4.266132562447873,-0.8654374575489983
0.9385963598755271,0.5233386742376319
-9.106793903741563,-1.6572583430737593
4.8014795867975995,0.3504821287067438
-8.500298448975085,-1.4477692415983971
5.468957020822279,1.1718958989777466
-5.799306532252196,0.45695188907833484
-6.806374315774111,0.25502623387171336
8.442867665482694,0.29063951809904576
3.1555749212389017,-0.628018390204305
4.0425676521999385,-0.4739757541981844
1.8990459671479183,-0.1487296017183068
-4.315205665125966,-0.6428285187319944
-8.868964904981818,-1.7707783579968694
0.2344377771260362,0.8924533768666721
5.035824713519199,0.7220085375489991
0.6538780771325428,0.8934253989245466
-7.552256176129715,-0.29997663014815656
8.641897155917281,0.11017679125670518
8.780674954056586,0.10765747523301938
-2.330504294614368,-0.8618803170667952
2.132213569001351,-0.31546272018838983
-5.626423552374222,0.18013660551402555
9.61284277283141,-0.32870476235900725
-8.915164945122392,-1.4180464168483415
0.6697860943299325,0.9498305450833542
3.8306238008035507,-0.43672844247470866
7.383116224012149,1.16942814903491
-8.777945546196005,-1.416844827857997
3.6567888817344762,-0.5729264431721062
0.8766729739479402,0.7417043153417417
-5.905110360305914,0.3693464333218385
8.132896070525444,0.5076920237203062
-1.12933116384837,0.24750183830932787
-1.029403352374878,0.45068966379806813
-3.8921290595070417,-1.0318220924335926
5.4956907944431705,1.321290564523161
-4.342649763033957,-0.9334911106754057
-3.1168900335580645,-1.3507750633153979
-3.392913875429196,-1.3247796230390456
-1.6095795032124407,-0.3777729552689053
-2.212051851296925,-0.7045481535664426
-7.460739207693661,-0.36905971042134267
0.5239066378834849,0.8024552712892329
-1.6361250556614344,-0.1772229507978258
8.042352438722936,0.5535902673695078
7.167380516772916,1.3340768072858842
6.107654274059151,1.5615327009445001
5.60150709472981,1.0289083004312523
-0.5648140580255685,0.6901867852798812
1.9744100385405723,-0.13667923968100346
-4.12636638581832,-1.0767986549088082
-3.0478794615368336,-1.235429054009341
-2.7774389463161997,-1.2115129400257831
5.140298475127672,0.8164807360464617
-0.7338664002146054,0.5506310254564271
-4.448293450668508,-0.5746681248371553
-7.243098405565325,-0.31901769407084946
-6.77514221777596,0.3571115196341338
-2.6761891953180257,-1.1815278408230947
-2.190980073215938,-0.8509247146527762
0.9318360722574663,0.6755955502060279
-2.907896726699752,-1.2321263571783225
-9.993909185163892,-1.5865337263862598
-3.121186211867764,-1.4610504732190908
-3.7652957847078516,-1.2863384049060191
0.2355412464497988,0.9527897009219494
-9.167779867740562,-1.798012198203705
5.18213522391936,0.9255384624972712
1.2395125668600038,0.6407147767365782
0.5485976573454678,0.9348552683011472
8.62860997773575,0.19172221296786382
0.26011923533087256,0.9079472380386509
7.899706156128428,0.6878705206411551
-7.772688409687893,-0.553814990348039
-1.1226210464207949,0.22177165656722012
1.74193464846012,0.14791458988157383
5.564361223895453,1.297663647439047
-2.156006398119241,-0.7508497206882601
7.785707680431177,0.8802340564313542
-1.489951737731472,-0.16101328660018985
5.034763833831651,0.7767235116059688
8.276819208395729,0.20959623059873556
-1.1726050145793145,0.4282931143350094
-2.375417527068013,-1.0638095179578493
-7.102021444102052,-0.11714039412477234
0.6416462319462681,0.8320499276360375
6.51425027673093,1.6160955224623577
-0.3653749660830474,0.796690355846038
-4.061632543299483,-0.9415455748691802
4.79435400051508,0.4556471328986841
-7.551205914262895,-0.31892464297431344
-2.8428374257112683,-1.0363071291103152
-8.531453486368129,-1.262657882971139
8.422221573112164,0.28244888987502825
-0.24358870864779014,0.7866151873033569
1.367957095949908,0.518043920413602
5.59902006049769,1.2186088480177213
-3.082725401887214,-1.381419048322106
7.855369306080654,0.7507114076394876
-1.1095856289802697,0.22063319758866595
7.5718902265824575,1.060094831700464
7.015037355576439,1.2682076210319784
-3.377948315766681,-1.6365584785981013
-8.21917138693438,-1.1053621183964408
4.090865622420136,-0.19737418399560275
1.9939103398139828,-0.20072347193120674
-3.3589048003492135,-1.1514006816673956
-2.366158359840666,-0.9857130692581245
5.414990935561512,1.2240776838735914
4.475569398456798,0.16138786686459544
-4.742255751171937,-0.535684767317016
6.376289751803714,1.4467746410171818
0.38149831599079853,1.099390203038069
-0.9807299283484703,0.5017500286531056
2.9559098975460874,-0.5505502860624407
-9.806753731010549,-1.7913935660323768
-2.5862943693899005,-1.1995202451295806
2.3215146664651947,-0.41878932732940705
-8.736979520604661,-1.5022176627715613
4.679531598388692,0.3326816597932917
-7.812205967333615,-0.8349067293853822
0.9129880672011677,0.8397738844270535
2.321613250273117,-0.3312876513096252
6.306712192310037,1.6121171160992387
4.694628899682808,0.33820691137011144
-1.6133876844148372,-0.26138358415675644
-0.590877775777459,0.7744451178889684
-6.618739700438853,0.29537025336074624
4.159379604506837,-0.21487080450086027
-7.6408488910999095,-0.3826110173514662
-2.4797159544900733,-1.0920595622029108
-5.318366369881094,0.13701626825539168
-1.2939786972265956,0.1736306981863815
2.132940587288825,-0.195245135385242
6.778768786513581,1.4722808055442254
-8.753785573012252,-1.5556099912029837
-8.403321589352323,-1.069094538203907
4.545805214069238,0.3077009320510545
-7.650564637682978,-0.3579964035762883
8.132198456936031,0.46168353813231094
0.45539643412051944,0.8170336325713452
-4.339149758193363,-0.8184977239843823
-5.756265047483717,0.36266263684328565
-8.372931805424999,-1.2617857711690295
-7.478420446540719,-0.2760918421675307
-2.5787665784256797,-1.2122337434301962
9.672834352322589,-0.040970383627443596
0.2889839198463129,0.9075926438329741
-1.1149177705466489,0.16122200050399493
4.709304477162712,0.5283803157711101
-7.287192958348989,-0.2552935281410077
-5.591552236580782,0.0522182942260668
-9.909081644731835,-1.880872257958906
8.042645595468944,0.6046929954036021
-7.889224527840106,-0.6637296342126119
-0.48893605727686484,0.7416305752070287
0.3865244909386938,0.989268027833566
-6.612814497799064,0.36350003670385334
-1.0052181939736116,0.3921123662013179
-4.308512066239221,-0.8576911763665327
-5.017121483490021,-0.1619175956217933
-8.909444338296295,-1.7035221826654887
7.213337728376612,1.1460598697162767
-2.286084601901857,-0.8976581028307139
8.828782788745968,0.06548894816055495
7.243734969061876,1.3949260970077622
9.569491655391474,-0.19591755543340178
8.045003988333303,0.5565996987022463
2.7952643393170717,-0.6063356582733039
-3.5500194429425687,-1.3413118293274853
9.200096685076169,-0.13134660215537758
8.218305837661578,0.35009232270067564
0.831173819233177,0.7807390027755007
3.476259781644515,-0.4006410514992408
-3.1372259260823405,-1.3179282937184087
-8.789736361778072,-1.6437590143272498
4.668657131882947,0.16662293149611807
-8.895060147226129,-1.7229725002081746
-4.101027041591183,-0.9374414116531127
-3.668813551511314,-1.4589836240466163
-8.501788516666672,-1.4108631862006056
-4.596167761273485,-0.529060387365722
8.9538963472638,-0.11415589466142205
7.74389767110419,0.5358219019017504
-2.3136472907958066,-0.8509381492631958
-7.751388118157429,-0.6269844819894963
-2.8672845906001987,-1.1405573982757753
4.725453583857597,0.613252668919013
-2.2481642046662493,-0.9711510174869142
-7.510113588413931,-0.3638163252463809
-9.554525261263597,-1.8014387178927942
-0.6154606168811849,0.8162132452839008
6.830923650797182,1.5186948415820172
1.8909779357716179,-0.09033044988473395
-4.281518807317339,-0.8634642800714749
-9.201052758799639,-1.5210846401590632
-2.736344837859952,-1.2038851242898188
-4.046302737971208,-0.9284849391164018
8.177219069079502,0.43135156708192673
9.40953781656199,-0.08926790051151862
9.608026552651388,-0.1317452211941606
-2.8224390623800115,-1.3209517727799058
-8.567850216015877,-1.3440507622010782
-1.3920024173119998,-0.03627211167624107
-0.2827003517718012,1.031303981548573
0.9280315135274986,0.5758661053026642
-1.0338040441493845,0.468595412766641
-2.2407275209425404,-0.8003856110444781
-6.33107337050296,0.24985215199741326
-0.2320104712505966,1.0190188333891104
0.7585432274202386,0.6020649628779751
1.8636697879082487,-0.026373059085584585
-1.6604096489002416,-0.22591651429009213
6.782280707201377,1.5226211683295836
-6.923441883091288,0.31911667682058553
5.395145676233877,1.1378600084548753
9.54282654000005,-0.07385130282069449
0.1425805932475548,0.9598220386289313
-8.884577424447022,-1.6114267311366566
5.297999095946162,1.1447265756341163
5.657206982507654,1.4533971907826875
-6.429688102719888,0.2823016180598465
-0.323143450598959,0.9513225192566663
-4.885835770898035,-0.27994962486416397
9.24739770923804,-0.35564914332689557
